"Original Text","Initial","Machine translation","Better translation","Best translation"
"ちょっと話があるんだけど","Can I have a word with you?","","",""
"ちょっと、いい？","Hey, you got a second?","","",""
"ちょっと、見に来なさいよ","Hey, come see me.","","",""
"高木社長から頼まれたんですが","I was asked by President Takagi.","","",""
"相談、いつでも乗りますよ！","","I'm ready whenever you are!","",""
"ルミナス、活躍してますね！","Luminous is playing an active part!","","",""
"ＴＶでの活躍、見ましたよ！","I saw them on TV!","","",""
"レッスンの調子はどうですか？","How are you doing with your lessons?","","",""
"今日も、ええサウナ日和や～","Ahh, today is definitely sauna weather~","","",""
"兄ちゃん、儲かってまっか？","Nii-chan, making those profits?","","",""
"仕事の調子はどないや？","How's work going?","","",""
"仕事が回れば金も回るんやで～","When work goes around, the money goes round~","","",""
"プロデューサーさん！
ちょっと、話があるんや！","Producer-san! Let's talk for a bit!","","Producer-san!
Let's talk for a bit!",""
"まぁ、期待してるよ～","","Well, I'm looking forward to it~","",""
"頑張ってね～","Good luck~","","",""
"ちょっと応援しちゃおうかな","","Maybe I should cheer her on a little","",""
"ルミナス、プッシュしてるから！","I'm pushing for you all, Luminous!","","",""
"『スターリットシーズン』応援してるよ！","I'll be supporting you all during the Starlit Season!","","",""
"もっともっと、考えなさい","Think more and more about this.","","",""
"アイドルを束ねるのは、アンタなのよ","You're the one that manages the idols.","","",""
"まぁ、悪くないわよ、ルミナス","","Well, it’s not a bad idea","",""
"私に、観に来て欲しいなら結果出しなさいよ","If you want me to come see your show, you have to show me results.","","",""
"応援してるから、頑張りなさいよ！","I'm rooting for you, so hang in there!","","",""
"この調子で、頑張ってください！","Keep up the good work!","","",""
"体力も上がってきたみたいですね！","Looks like you're getting stronger!","","",""
"無理だけは、させないで下さいね","Please don't make me do anything I shouldn't.","","",""
"ちゃんと効果、出てますね！","It's working!","","",""
"あなたの指導は、最高ですよ！","Your teaching is the best!","","",""
"自信を持ちぃ！ワシが言うてんねんで！","I'm telling ya! Have some confidence!","","",""
"兄ちゃんには金儲けのセンスがあるで！","Nii-chan's got a sense for making money!","","",""
"この調子やで！","In this condition!","","",""
"期待しとるで！","I'm counting on you!","","",""
"プロデューサーさんの腕は確かや！","You're a great producer!","","",""
"キミは、もっと深みにいける","You should be able to go deeper.","","",""
"キミは、さらに潜ればいい","You should be able to dive further.","","",""
"目指すべき輝きは上にある","","The radiance we should aim for is up there","",""
"<mis_def>営業でClear以上の結果を</><mis_sys>{0}</><mis_def>回行う</>","<mis_def>Finish job(s) with Clear or better results</><mis_sys> {0} </><mis_def>times.</> ","","",""
"<mis_def>アイドルユニットグレードを</><mis_sys>{0}</><mis_def>にする</>
（累計ファン人数20000人以上）","<mis_def>Reach the</><mis_sys> {0} </><mis_def>idol unit grade.</> 
(Total of 20000 fans or more)","","",""
"<mis_def>アイドルユニットグレードを</><mis_sys>{0}</><mis_def>にする</>
（累計ファン人数200000人以上）"," <mis_def>Reach the</><mis_sys> {0} </><mis_def>idol unit grade.</> 
(Total of 200000 fans or more)","","",""
"<mis_def>アイドルユニットグレードを</><mis_sys>{0}</><mis_def>にする</>
（累計ファン人数500000人以上）"," <mis_def>Reach the</><mis_sys> {0} </><mis_def>idol unit grade.</> 
(Total of 500000 fans or more)","","",""
"<mis_def>アイドルユニットグレードを</><mis_sys>{0}</><mis_def>にする</>
（累計ファン人数800000人以上）"," <mis_def>Reach the</><mis_sys> {0} </><mis_def>idol unit grade.</> 
(Total of 800000 fans or more)","","",""
"<mis_def>アイドルユニットグレードを</><mis_sys>{0}</><mis_def>にする</>
（累計ファン人数1400000人以上）"," <mis_def>Reach the</><mis_sys> {0} </><mis_def>idol unit grade.</> 
(Total of 1400000 fans or more)","","",""
"<mis_def>{1}人の</><mis_Vo>Vo.</><mis_def>を</><mis_sys>{0}</><mis_def>以上にする</>","<mis_sys>{1} </><mis_def>members have a </><mis_Vo>Vo.</><mis_def> parameter of</>
<mis_sys> {0} </><mis_def>or more.</> ","","",""
"<mis_def>{1}人の</><mis_Da>Da.</><mis_def>を</><mis_sys>{0}</><mis_def>以上にする</>","<mis_sys>{1} </><mis_def>members have a </><mis_Da>Da.</><mis_def> parameter of</>
<mis_sys> {0} </><mis_def>or more.</> ","","",""
"<mis_def>{1}人の</><mis_Vi>Vi.</><mis_def>を</><mis_sys>{0}</><mis_def>以上にする</>","<mis_sys>{1} </><mis_def>members have a </><mis_Vi>Vi.</><mis_def> parameter of</>
<mis_sys> {0} </><mis_def>or more.</> ","","",""
"<mis_def>{1}人の</><mis_Vo>Vo.</><mis_Da>Da.</><mis_Vi>Vi.</><mis_def>を</><mis_sys>{0}</><mis_def>以上にする</>","<mis_sys>{1} </><mis_def>members have all parameters at</>
<mis_sys> {0} </><mis_def>or more.</> ","","",""
"<mis_def>PLvをLv</><mis_sys>{0}</><mis_def>にする </>","<mis_def>Reach PLv</><mis_sys> {0} </><mis_def>.</> ","","",""
"<mis_def>絆Lvの合計を</><mis_sys>{0}</><mis_def>以上にする</>","<mis_def>Have the total bond levels of all idols</>
<mis_def>reach</><mis_sys> {0} </><mis_def>.</> ","","",""
"仕事の経験、積んできてね～","Go get some work experience.","","",""
"いっぱい仕事して名前売ってきてね～","Go work a lot and sell your name!","","",""
"仕事で個性出すのも重要だよ～","It's important to show your personality at work.","","",""
"気を抜かず仕事、頑張ってね～","Keep your head up and keep up the good work!","","",""
"日々の活動が、仕事に繋がるからね！","It's what we do every day that gets the job done!","","",""
"もっと人気を上げなさいよ","You should be more popular.","","",""
"チケットを売る為に、人気は必要！","We need popularity to sell tickets!","","",""
"しっかり盛り上げなさいよ！","Get it together!","","",""
"ちゃんと目標達成しなさいよ！","Make sure you achieve your goal!","","",""
"ルミナス、しっかり輝かせなさいよ！","Luminous, make sure you shine!","","",""
"まずは基礎を固めてくださいね！","You'll need to lay the groundwork first!","","",""
"体力の底上げ、お願いします！","Raise your strength, I'm counting on you!","","",""
"レッスン効果を意識して、行ってくださいね","","Please be aware of the lesson's effects and go","",""
"大切なのは日々の反復ですよ！","The most important thing is daily repetition!","","",""
"次回の報告、楽しみにしていますね！","I'm looking forward to the next report!","","",""
"兄ちゃん、頑張ってや！","Good luck out there, Nii-chan!","","",""
"兄ちゃん、一皮剥けて来てみぃ！","","Nii-chan, try peeling off the skin!","Come on, Nii-chan, peel off your skin!",""
"色々、やってみるこっちゃな","","I'll give it a try","",""
"金は、使う時には使えっちゅう事や！","","You can use the money when you're spending it!","",""
"プロデューサーさん、頼んだで！","Producer-san, I got something to ask!","","",""
"向かい合う事で、見える風景がある","","By facing each other, you can see the scenery","",""
"多く話すことが、磨くことになる","","Talking a lot of things is going to be polished","Talking a lot is polishing.",""
"見えないからこそ、見たくなるのだ","","It’s precisely because I can't see that it makes me want to look","You can't see it, that's why you want to see it.",""
"繋がりを確かなものとし、華を開かせなさい","","Make sure the connection is solid, and let it bloom","",""
"キミへの最後の課題だ……","This is the last task I have for you...","","",""
"一般的なつくりのレッスン場。
シンプルさにこだわった仕上がり。","A normal lesson room.
Finished with a focus on simplicity.","","",""
"かわいらしい空と雲をモチーフにした模様替え。
リラックスできそうな雰囲気を感じさせる仕上がり。","Remodeled with a motif of cute sky and clouds.
A finish that makes you feel relaxed.","","",""
"ボタニカルとヘリンボーン柄の模様替え。
癒しの雰囲気を感じさせる仕上がり。","Remodeling with Botanical & Herringbone patterns.
A finish that provides an atmosphere of healing.","","",""
"ダマスク模様を壁全体にあしらった模様替え。
高級感と上品さを感じさせる仕上がり。","A damask pattern on the entire wall.
A finish that gives a feel of luxury and elegance.","","",""
"宇宙船の室内を感じさせる模様替え。
斬新な雰囲気を感じさせる仕上がり。","Remodeling that makes it feel like you're in a 
spaceship. Gives off a novel atmosphere.","","",""
"甘くとろけるアイスクリームのような模様替え。
ドリーミィーな雰囲気を感じさせる仕上がり。 ","Remodeling with sweets and melting ice cream.
A finish that makes you feel like you're dreaming.","","",""
"一般的なＴシャツ。
ワンポイントでロゴが小さく入っている。","A plain T-shirt.
A small logo is placed on one point.","","",""
"速乾性に優れたトレーニング用Tシャツ。
女性向けのデザインを選ぶ心配りを感じる。","A training T-shirt that dries quickly. Choosing a
design for women worries me.","","",""
"有名な製菓店のロゴをあしらった人気のデザイン。
もちろん事務所にお菓子の差し入れも届いたとか。","A popular design with the logo of a famous confectionery store. 
As course, snacks were also delivered to the office as well.","","",""
"知り合いのデザイナーに楽しくレッスンできるような
デザインで発注された楽しげなゴーストのTシャツ。","A fun ghost T-shirt with a design you can enjoy 
lessons with made by a designer you know.","","",""
"温泉巡りでインスパイアされ、作られたTシャツ。
とても通気性がよいため、レッスン着に適している。","A T-shirt inspired from visiting hot springs.
Very breathable and suitable for lessons.","","",""
