"わ、私たちがスペシャルユニットにですかぁ～！？","W-we're going to be in a special unit~!?","","","W-we're going to be in a special unit~!?",""
"すっごく楽しそうです！　あの、もしかして、
プロデューサーがプロデューサーをやるんですか？","We're going to have so much fun! Uh, I'm just
wondering... will Producer still be our producer?","","","We're going to have so much fun! Uh, I'm just
wondering... will Producer still be our producer?",""
"ああ、そうだ！
社長からプロデューサーに任命されたよ","Oh, of course!
The president appointed me to be Producer.","","","Oh, of course!
The president appointed me to be Producer.",""
"わぁ……また一緒にお仕事できるんですか？
とっても嬉しいですぅ～！","Wow... so we'll be working together again?
I'm very glad~!","","","Wow... so we'll be working together again?
I'm very glad~!",""
"ということは、みんな、スペシャルユニットに
参加してくれるってことでいいんだな？","So everyone, does this mean you're okay with
being a part of the special unit?","","","So everyone, does this mean you're okay with
being a part of the special unit?",""
"もちろんです。これがうまくいったら、
事務所にとっても大きなプラスになりますからね","Of course. If this all works out, it will be a big
plus for the agency.","","","Of course. If this all works out, it will be a big
plus for the agency.",""
"それを聞いて安心したよ。みんなの経験を活かして、
ユニットを盛り上げてほしい","I'm relieved to hear that. I want you to make use
of everyone's experience to liven up the unit.","","","I'm relieved to hear that. I want you to make use
of everyone's experience to liven up the unit.",""
"俺も全力でプロデュースするから、
一緒に頑張っていこうな！","I'll give it my all with producing, so let's all do
our best together!","","","I'll give it my all with producing, so let's all do
our best together!",""
"はいっ。みんなで力を合わせたら、
きっと、すごいユニットになると思います","Yes. If we all work together, then surely, we'll
be a great unit.","","","Yes. If we all work together, then surely, we'll
be a great unit.",""
"うっうー！　楽しくなってきました！
大成功を目指して頑張りましょうっ！","Uuh uu! We're going to have fun!
Let's do our best to make this a great success!","","","Uuh uu! We're going to have fun!
Let's do our best to make this a great success!",""
"ミキ、すっごくやる気がでてきたの♪
まかせて、ハ……プロデューサー！","Miki is getting really motivated ♪
Leave it to me, Hon... Producer!","","","Miki is getting really motivated ♪
Leave it to me, Hon... Producer!",""
"よし！　みんな、よろしくな！","Okay! I'll be counting on everyone!","","","Okay! I'll be counting on everyone!",""
"（よし。ダンスレッスン中のアイドルに
挨拶をしに行こうかな……）","(Alright. Let's say hello to the idols during
their dance lesson...)","","","(Alright. Let's say hello to the idols during
their dance lesson...)",""
"おーい、みんな！　久し振りだな！","Heyyy! Everyone! It's been a while!","","","Heyyy! Everyone! It's been a while!",""
"その声……プロデューサー……！
帰国していたんですね","That voice... Producer...!
You're back in Japan now.","","","That voice... Producer...!
You're back in Japan now.",""
"プロデューサー。
長らくの海外研修、真、お疲れさまでした","Producer, truely, thank you for your hard work
during your long training overseas.","","","Producer, truely, thank you for your hard work
during your long training overseas.",""
"にひひっ、いい時に帰ってきたわね♪
話題になっているイベントがあるわよ","Ni hehe. You choose a good time to come back ♪
There is an event that's becoming a hot topic.","","","Ni hehe. You choose a good time to come back ♪
There is an event that's becoming a hot topic.",""
