"ああ。だから俺は、みんなが歌える、
『ＴＨＥ　ＩＤＯＬＭ＠ＳＴＥＲ』が最適だと思う","","Yeah...that's why I can sing, people,
I think ""THE IDOLM@STER"" is the best choice.","","Yeah. That's why I can sing for everyone
『The IDOLM@STER』 seems like the best choice.",""
"ですね。プロデューサーと同意見です","","Yes, I agree with Producer.","","Right. I agree with Producer",""
"甘奈、あの曲好きだな☆","","Amana, I love that song☆.","","Amana, you really like that song.☆",""
"はい……凛世も……","","Yes ...... Rinze also ......","","Yes... You too, Rinze.",""
"いいよねっ★
みんなでレッスンして磨くの楽しいと思う♪","","Nice one!
I think it's fun to give lessons and polish them together...","","It's okay, right?★
I think it's fun to take lessons with everyone and polish them.♪",""
"私も、大好きですっ！","","I, too, love it!","","I love you too!",""
"あたしも精いっぱいがんばりますっ！","","I will do my best too!","","I'll do my best too!",""
"よし、『ＴＨＥ　ＩＤＯＬＭ＠ＳＴＥＲ』で
新しい連携を磨いていこう！","","Okay, with ""THE IDOLM@STER"".
Let's hone our new partnership!","","All right, 『The IDOLM@STER』! Let's work on improving our new teamwork.","All right, 『The IDOLM@STER』! Let's
work on improving our new teamwork."
"にひひっ♪
なんだか楽しくなってきたわね！","","Ni-hi-hi ♪
It's getting kind of fun!","","Heheh.♪
This is starting to get fun!",""
"『最終選考会』に向けて、全員で頑張ろう！
みんな期待しているぞ","","Let's all work hard for the ""Final Round.""
We're all counting on you.","","Let's all do our best towards 『Final selection committee』!
We're all counting on you.",""
"わ、分かりました！
みんなで一生懸命頑張りますぅ～","","Wow, I understand!
We will all do our very best~!","","I-I understand!
We'll all do our best!",""
"それじゃ、早速レッスンをはじめましょー！","","Well then, let's get on with the lesson!","","All right, let's get started with the lesson!",""
"なるほど……。
『最終選考会』は、メドレーになったんですね","","I see. .......
So ""The Final Round"" turned out to be a medley.","","I see......
『Final selection committee』 became a medley, huh.",""
"はい、ルミナス全員で相談して決めました。
おかげで、士気もかなり高い状態です","","Yes, the decision was made after consultation with all the Luminous.
Thanks to this, morale is at a very high level.","","Yes, we've discussed it with all of Luminous.
Thanks to that, morale is quite high.",""
"メドレーの楽曲はまだ決めていませんが……。
みんなで新しい連携技を披露したいと思っています","","The music for the medley has not yet been decided but can be found at .......
We all want to show off our new collaborative skills!","","I haven't decided on a song for Medley yet...
I want to show you a new kind of teamwork technique.",""
"そうだ、音無さん。
最後の新曲って、どうなってますか？","","Yes, Mr. Otonashi.
How is the last new song coming along?","","That's right, Otonashi-san.
How's the last new song coming along?",""
"最終ステージ用の新曲ですね。
それなら順調に進んでいるそうですよ","","It's a new song for the final stage.
Then I hear it's going well.","","It's a new song for the final stage.
Then it seems to be going well.",""
"ルミナスは、ますます盛り上がっていくね","","Luminous is getting more and more exciting!","","Luminous is getting even more excited.",""
"皆も、更に忙しくなるだろうが、
より一層精進してもらいたい","","Everyone will be even busier, though,
We need you to be more diligent.","","It's going to be even busier for everyone, but I want you all on top of that.","It's going to be even busier for
everyone, but I want you all on top of that."
"はいっ、もちろんです！","","Yes, of course!","","Yes, of course!",""
"心白さん、今日はすっごい気迫ですね！","","Mr. Shinbaku, you are very determined today!","","Kohaku, you're really fired up today!",""
"そ、そうですか？
色々と吹っ切れたからでしょうか……","","Oh, really?
Maybe it's because a lot of things have been blown out of proportion. ......","","I-Is that so?
Maybe it's because I got over a lot of things...",""
"亜夜ちゃんとも、また仲良くなれましたし……。
今、アイドルがとっても楽しいんです♪","","I also got to know Aya well again. ......
I'm having a lot of fun with idols right now.","","I was able to get along with Aya-chan again...
I'm having a lot of fun being an idol right now.♪",""
