"俺からも頼むよ。響の新しい一面、見せてくれ！","","Please do me a favor and show me a new side of Hibiki!","","I'm counting on you too. Show me a new side of Hibiki!",""
"そ、そこまで言うなら、しょうがないな……。
じ、じゃあ、やってみるぞ！","","Well, if you insist that much, I can't help you. ......
Well, let's give it a try!","","I-If you're going to go that far, then fine...
O-Okay, let's give it a try!",""
"……う、う……ウ～サミン！","","...... u, u ...... u~samin!","","...U-uh... Ummm, Samin!",""
"あはっ☆　響、すっごく可愛いの♪","","Hibiki, you are so cute!","","Aha Hibiki, you're so cute.♪",""
"ああ、そうだな！
響の可愛さがアピールできているぞ","","Yeah, I know!
You're showing off Hibiki's cuteness.","","Yeah, you're right!
Hibiki's cuteness is showing.",""
"か、可愛いって……本当？","","Is it true ...... that she's cute?","","C-Cute... Really?",""
"ああ。恥じらう表情も含めて、
とても魅力的だったと思うぞ","","Ah...including the embarrassed expression on her face,
I think you were very charming, my friend.","","Yeah. I think it was very attractive, including the way you looked
embarrassed about everything that had happened to your body in front of me!",""
"じゃあ、次はメイド流の挨拶なんてどうでしょうか？
おふたりとも絶対に可愛いと思いますよ～","","Well, how about a maid's style greeting next time?
I think you two are absolutely adorable!","","Then, how about a maid-like greeting next?
I think you two are definitely cute~",""
"面白そうなの♪　じゃあ、ミキからやってみるね。
プロデューサー、ミキの前に来てほしいの","","Sounds interesting... I'll start with Miki then.
Producer, I need you to come in front of Miki.","","Sounds interesting♪ Then I'll give it a try, Miki.
I want you to come in front of Miki, producer.",""
"あ、ああ、わかった……。
これでいいか？","","Oh, oh, okay. .......
Is this okay?","","Y-Yeah, got it...
You're okay with this?",""
"うん。それじゃあ、ええと……ハニー、
じゃなくてご主人様、おかえりなさいなの♪　","","Yeah. so, um, ...... honey,
No, master, welcome home.","","Okay. Well then, umm...
Honey—I mean Master! Welcome back ♪",""
"お風呂にしますか？　お食事にしますか？
それともミキにしますか？","","Would you like a bath or a meal?
Or do you want Miki?","","Do you want to take a bath or eat?
Or would you rather Miki?",""
"お、おい、美希！
何を言っているんだ……","","Oh, hey, Miki!
What are you talking about: ......","","H-hey, Miki!
What are you talking about...?",""
"あはっ☆　照れてるプロデューサーも、
可愛いって思うな♪","","Haha☆ Producer is embarrassed, too,
Don't think I'm cute.","","Aha☆ Even the embarrassed
producer thinks it's cute.♪",""
"……さすが美希ちゃん、恐るべき破壊力ですね。
さて、次は響ちゃんの番ですね！","","...... As expected of Miki, she is a fearsome destructive force.
Now, it's Hibiki-chan's turn!","","......as expected of Miki-chan, her destructive power is fearsome.
Okay, now it's Hibiki-chan's turn!",""
"え、じ、自分もやるの？　自分は別にメイドに
なりたくないから、やらなくても平気だぞ……","","Oh, you're going to do it yourself? I'm not a maid.
I don't want to be, so I'm fine not doing it. ......","","Huh? Y-You're going to do it, too! I don't really
wanna be a maid so you can just ignore me...",""
"せっかくの機会だし、
響のメイド演技も見てみたいな","","It's a great opportunity,
I'd love to see Hibiki's maid act.","","I'd like to see
Hibiki act as a maid, too.",""
"え、そ、そう……？
じゃあ……","","What, so ......?
Then ......","","Huh? R-Really...
Then...",""
"お、おかえりなさい……ご主人様……。
ご飯にしますか……それとも……","","Oh, welcome back ...... master .......
Would you like to have rice ...... or ......","","W-welcome home, Master...
Do you want to eat? Or...",""
"あの～、プロデューサーさんちょっとお話が……
って、ひ、響ちゃん、急にどうしたの……？","","Um, can I have a word with you, producer: ......
I mean, hi, Hibiki, what's up with you all of a sudden ......?","","Excuse me, Mr. Producer...
Huh? Hibiki-chan, what's gotten into you all of a sudden...",""
"えっ！？　ぴ、ピヨコ？","","What? Piyoko?","","Huh?! P-Piyokos...",""
"うぎゃー！　ピヨコに見られたー！　そ、そうだ！
自分急用を思い出したぞ！　じゃあねっ！","","Oh no! Pyoko saw me!
I just remembered I have something urgent to do!","","Ugh! Piyoko saw us, right? Oh yeah.
I just remembered something urgent! See you later.",""
"お、おーい、響……嵐のように去っていった……。
音無さんに見られたのが、よほど恥ずかしかったのか","","Oh, hey, Hibiki ...... stormed off. ......
Was it so embarrassing to be seen by Mr. Otonashi?","","H-Hey, Hibiki... She left like a storm.
It must have been really embarrassing for Otonashi-san to see us.",""
"な、なんだかすみません……。
でも、響ちゃん、すっごく可愛かったですね♪","","Hey, I'm kind of sorry. ......
But, Hibiki, you were so cute!","","I-I'm sorry...
But Hibiki-chan, you were really cute.♪",""
"（確かに、可愛い響を見ることができたが……。
あとで、きちんとフォローをしておこう）","","(Sure, I could see the pretty echoes, but .......
(I'll follow up properly later.)","","(It's true that I was able to see Hibiki cutely, but...
I'll make sure to follow up with her later.)",""
"（やよいと翼が休憩しているところに、
蘭子が仕事を終え、やってきた……）","","(Where Yayoi and Tsubasa are taking a break,
(Ranko finished his work and came to ......)","","(While Tsubasa was taking a break,
Ranko finished her work and came over...)",""
"我が同胞よ、闇に飲まれよ！","","My brethren, be consumed by darkness!","","Darkness consumes you, my brethren!",""
"（みなさん、お疲れ様でーす！）","","(Thanks for all your hard work, folks!)","","(Good work, everyone!)",""
"あ、蘭子さん！　やみにのまれよ、ですっ！","","Oh, Ranko!","","Oh, Ranko-san! Don't let it get to you.",""
"蘭子ちゃん、やみのま～♪","","Ranko, Yaminoma~♪","","Ranko-chan, Yaminoma!♪",""
"おお！　３人とも仲がいいな。
同い年同士、打ち解けるのも早いってことか","","Oh! All three of you are so close.
So, being the same age, we get to know each other quickly, huh?","","Wow! The three of you sure are close.
I guess it's too early for us to open up with each other.",""
"同い年？
そっか、私たち、みんな１４歳なんですね！","","Same age?
I see, we are all 14 years old!","","Same age?
I see, so we're all fourteen!",""
"そうだよ～。けど、わたしたちって
あんまり似てるところないよね～","","That's right~, but we are...
I don't see much resemblance.","","Yeah, but we don't really have much in common
at all. I guess you could say that about us...",""
"そ、そんなことないよ！
例えば……えーっと、えーっと……","","That's not true!
For example, ......, let's see, let's see ......","","Th-That's not true!
For example... Let's see, ummmm.",""
"うぅ～、プロデューサー。
私たちに似てるところって、ないんでしょうか？","","Ugh, producer.
Isn't there anything similar about us?","","Ugh... I'm a producer.
Doesn't she look like us in any way?",""
"いや、あるぞ","","No, there is.","","No, I've got it.",""
"え～！　プロデューサーさん、それって
どんなことですか？　教えてくださいよ～、ダメぇ？","","What~! Producer, is that...
What kind of things? Please tell me - no?","","Ohmigosh! What's that,
producer? Please tell me.",""
